# timeseries-10min - file con shifting in base al fuso orario.
let Lambda[27,3]:= 
44.05157 ;
let Lambda[27,4]:= 
51.19839 ;
let Lambda[27,5]:= 
51.92831 ;
let Lambda[27,6]:= 
55.57463 ;
let Lambda[27,7]:= 
59.22094 ;
let Lambda[27,8]:= 
65.05621 ;
let Lambda[27,9]:= 
81.24715 ;
let Lambda[27,10]:= 
72.93295 ;
let Lambda[27,11]:= 
65.20203 ;
let Lambda[27,12]:= 
68.70253 ;
let Lambda[27,13]:= 
68.70253 ;
let Lambda[27,14]:= 
74.09951 ;
let Lambda[27,15]:= 
67.68179 ;
let Lambda[27,16]:= 
61.70070 ;
let Lambda[28,17]:= 
199.32569 ;
let Lambda[28,18]:= 
173.01993 ;
let Lambda[28,19]:= 
150.71383 ;
let Lambda[28,20]:= 
157.71151 ;
let Lambda[28,21]:= 
138.85731 ;
let Lambda[28,22]:= 
139.77132 ;
let Lambda[28,23]:= 
123.94904 ;
let Lambda[28,24]:= 
153.87669 ;
let Lambda[28,1]:= 
111.23569 ;
let Lambda[28,2]:= 
132.12220 ;
let Lambda[28,3]:= 
137.11753 ;
let Lambda[28,4]:= 
159.36312 ;
let Lambda[28,5]:= 
161.63513 ;
let Lambda[28,6]:= 
172.98487 ;
let Lambda[28,7]:= 
184.33461 ;
let Lambda[28,8]:= 
202.49780 ;
let Lambda[28,9]:= 
252.89466 ;
let Lambda[28,10]:= 
227.01540 ;
let Lambda[28,11]:= 
202.95168 ;
let Lambda[28,12]:= 
213.84754 ;
let Lambda[28,13]:= 
213.84754 ;
let Lambda[28,14]:= 
230.64650 ;
let Lambda[28,15]:= 
210.67034 ;
let Lambda[28,16]:= 
192.05325 ;
let Lambda[29,1]:= 
166.68350 ;
let Lambda[29,2]:= 
121.21272 ;
let Lambda[29,3]:= 
129.45727 ;
let Lambda[29,4]:= 
121.34705 ;
let Lambda[29,5]:= 
109.33357 ;
let Lambda[29,6]:= 
97.58034 ;
let Lambda[29,7]:= 
96.67427 ;
let Lambda[29,8]:= 
112.59270 ;
let Lambda[29,9]:= 
102.28990 ;
let Lambda[29,10]:= 
141.09292 ;
let Lambda[29,11]:= 
127.44609 ;
let Lambda[29,12]:= 
149.69838 ;
let Lambda[29,13]:= 
143.84142 ;
let Lambda[29,14]:= 
157.36264 ;
let Lambda[29,15]:= 
169.51007 ;
let Lambda[29,16]:= 
190.21712 ;
let Lambda[29,17]:= 
250.06065 ;
let Lambda[29,18]:= 
219.98197 ;
let Lambda[29,19]:= 
208.70444 ;
let Lambda[29,20]:= 
207.22207 ;
let Lambda[29,21]:= 
215.68012 ;
let Lambda[29,22]:= 
207.53623 ;
let Lambda[29,23]:= 
212.47569 ;
let Lambda[29,24]:= 
191.80006 ;
let Lambda[30,17]:= 
69.07434 ;
let Lambda[30,18]:= 
59.20567 ;
let Lambda[30,19]:= 
49.07765 ;
let Lambda[30,20]:= 
52.81092 ;
let Lambda[30,21]:= 
42.83693 ;
let Lambda[30,22]:= 
40.84207 ;
let Lambda[30,23]:= 
39.94657 ;
let Lambda[30,24]:= 
48.08410 ;
let Lambda[30,1]:= 
39.81865 ;
let Lambda[30,2]:= 
47.29532 ;
let Lambda[30,3]:= 
49.08349 ;
let Lambda[30,4]:= 
57.04666 ;
let Lambda[30,5]:= 
57.85997 ;
let Lambda[30,6]:= 
61.92280 ;
let Lambda[30,7]:= 
65.98562 ;
let Lambda[30,8]:= 
72.48743 ;
let Lambda[30,9]:= 
90.52783 ;
let Lambda[30,10]:= 
81.26392 ;
let Lambda[30,11]:= 
72.64992 ;
let Lambda[30,12]:= 
76.55026 ;
let Lambda[30,13]:= 
76.55026 ;
let Lambda[30,14]:= 
82.56373 ;
let Lambda[30,15]:= 
75.41294 ;
let Lambda[30,16]:= 
68.74864 ;
let Lambda[31,24]:= 
207.18281 ;
let Lambda[31,1]:= 
98.40465 ;
let Lambda[31,2]:= 
87.58156 ;
let Lambda[31,3]:= 
86.92386 ;
let Lambda[31,4]:= 
80.69159 ;
let Lambda[31,5]:= 
68.55496 ;
let Lambda[31,6]:= 
72.81974 ;
let Lambda[31,7]:= 
74.78724 ;
let Lambda[31,8]:= 
80.36367 ;
let Lambda[31,9]:= 
95.45341 ;
let Lambda[31,10]:= 
99.06235 ;
let Lambda[31,11]:= 
115.13396 ;
let Lambda[31,12]:= 
116.77541 ;
let Lambda[31,13]:= 
124.97518 ;
let Lambda[31,14]:= 
133.17494 ;
let Lambda[31,15]:= 
146.29718 ;
let Lambda[31,16]:= 
182.70705 ;
let Lambda[31,17]:= 
164.01024 ;
let Lambda[31,18]:= 
146.62510 ;
let Lambda[31,19]:= 
154.49695 ;
let Lambda[31,20]:= 
154.49695 ;
let Lambda[31,21]:= 
166.63357 ;
let Lambda[31,22]:= 
152.20154 ;
let Lambda[31,23]:= 
138.75138 ;
let Lambda[32,17]:= 
81.19157 ;
let Lambda[32,18]:= 
62.14752 ;
let Lambda[32,19]:= 
61.92560 ;
let Lambda[32,20]:= 
58.47705 ;
let Lambda[32,21]:= 
53.73044 ;
let Lambda[32,22]:= 
44.70776 ;
let Lambda[32,23]:= 
49.48854 ;
let Lambda[32,24]:= 
54.93279 ;
let Lambda[32,1]:= 
41.37532 ;
let Lambda[32,2]:= 
49.14429 ;
let Lambda[32,3]:= 
51.00236 ;
let Lambda[32,4]:= 
59.27685 ;
let Lambda[32,5]:= 
60.12195 ;
let Lambda[32,6]:= 
64.34361 ;
let Lambda[32,7]:= 
68.56527 ;
let Lambda[32,8]:= 
75.32126 ;
let Lambda[32,9]:= 
94.06692 ;
let Lambda[32,10]:= 
84.44085 ;
let Lambda[32,11]:= 
75.49009 ;
let Lambda[32,12]:= 
79.54292 ;
let Lambda[32,13]:= 
79.54292 ;
let Lambda[32,14]:= 
85.79148 ;
let Lambda[32,15]:= 
78.36113 ;
let Lambda[32,16]:= 
71.43630 ;
let Lambda[33,17]:= 
38.72311 ;
let Lambda[33,18]:= 
33.18429 ;
let Lambda[33,19]:= 
29.24775 ;
let Lambda[33,20]:= 
25.61304 ;
let Lambda[33,21]:= 
26.15430 ;
let Lambda[33,22]:= 
21.32270 ;
let Lambda[33,23]:= 
22.88759 ;
let Lambda[33,24]:= 
24.73025 ;
let Lambda[33,1]:= 
21.04890 ;
let Lambda[33,2]:= 
25.00121 ;
let Lambda[33,3]:= 
25.94647 ;
let Lambda[33,4]:= 
30.15596 ;
let Lambda[33,5]:= 
30.58588 ;
let Lambda[33,6]:= 
32.73357 ;
let Lambda[33,7]:= 
34.88126 ;
let Lambda[33,8]:= 
38.31824 ;
let Lambda[33,9]:= 
47.85474 ;
let Lambda[33,10]:= 
42.95766 ;
let Lambda[33,11]:= 
38.40413 ;
let Lambda[33,12]:= 
40.46593 ;
let Lambda[33,13]:= 
40.46593 ;
let Lambda[33,14]:= 
43.64476 ;
let Lambda[33,15]:= 
39.86472 ;
let Lambda[33,16]:= 
36.34184 ;
let Lambda[34,4]:= 
22.39478 ;
let Lambda[34,5]:= 
17.76359 ;
let Lambda[34,6]:= 
15.18373 ;
let Lambda[34,7]:= 
15.53578 ;
let Lambda[34,8]:= 
14.85454 ;
let Lambda[34,9]:= 
12.74283 ;
let Lambda[34,10]:= 
12.23407 ;
let Lambda[34,11]:= 
12.16362 ;
let Lambda[34,12]:= 
14.36328 ;
let Lambda[34,13]:= 
18.25446 ;
let Lambda[34,14]:= 
16.11179 ;
let Lambda[34,15]:= 
19.96039 ;
let Lambda[34,16]:= 
20.45367 ;
let Lambda[34,17]:= 
21.44317 ;
let Lambda[34,18]:= 
26.18238 ;
let Lambda[34,19]:= 
24.84011 ;
let Lambda[34,20]:= 
30.36912 ;
let Lambda[34,21]:= 
31.65838 ;
let Lambda[34,22]:= 
24.63373 ;
let Lambda[34,23]:= 
26.23236 ;
let Lambda[34,24]:= 
30.37432 ;
let Lambda[34,1]:= 
8.33901 ;
let Lambda[34,2]:= 
7.61677 ;
let Lambda[34,3]:= 
6.94367 ;
let Lambda[35,5]:= 
169.11964 ;
let Lambda[35,6]:= 
144.90174 ;
let Lambda[35,7]:= 
117.80423 ;
let Lambda[35,8]:= 
125.53471 ;
let Lambda[35,9]:= 
115.39163 ;
let Lambda[35,10]:= 
106.77173 ;
let Lambda[35,11]:= 
98.97944 ;
let Lambda[35,12]:= 
113.30157 ;
let Lambda[35,13]:= 
124.02548 ;
let Lambda[35,14]:= 
135.15001 ;
let Lambda[35,15]:= 
129.03903 ;
let Lambda[35,16]:= 
163.01521 ;
let Lambda[35,17]:= 
152.11213 ;
let Lambda[35,18]:= 
175.17962 ;
let Lambda[35,19]:= 
184.78778 ;
let Lambda[35,20]:= 
221.63807 ;
let Lambda[35,21]:= 
253.51638 ;
let Lambda[35,22]:= 
239.18439 ;
let Lambda[35,23]:= 
209.67870 ;
let Lambda[35,24]:= 
207.81081 ;
let Lambda[35,1]:= 
34.99971 ;
let Lambda[35,2]:= 
37.74914 ;
let Lambda[35,3]:= 
34.47971 ;
let Lambda[35,4]:= 
31.43271 ;
let Lambda[36,5]:= 
166.41700 ;
let Lambda[36,6]:= 
150.48439 ;
let Lambda[36,7]:= 
137.99186 ;
let Lambda[36,8]:= 
128.89940 ;
let Lambda[36,9]:= 
135.86119 ;
let Lambda[36,10]:= 
102.71912 ;
let Lambda[36,11]:= 
107.98440 ;
let Lambda[36,12]:= 
121.29906 ;
let Lambda[36,13]:= 
125.37813 ;
let Lambda[36,14]:= 
138.59894 ;
let Lambda[36,15]:= 
142.30895 ;
let Lambda[36,16]:= 
179.62447 ;
let Lambda[36,17]:= 
178.57770 ;
let Lambda[36,18]:= 
204.63045 ;
let Lambda[36,19]:= 
191.31372 ;
let Lambda[36,20]:= 
212.42442 ;
let Lambda[36,21]:= 
256.82503 ;
let Lambda[36,22]:= 
233.07701 ;
let Lambda[36,23]:= 
246.87405 ;
let Lambda[36,24]:= 
224.33053 ;
let Lambda[36,1]:= 
52.50289 ;
let Lambda[36,2]:= 
56.62729 ;
let Lambda[36,3]:= 
51.72284 ;
let Lambda[36,4]:= 
47.15205 ;
let Lambda[37,24]:= 
203.60779 ;
let Lambda[37,1]:= 
70.63611 ;
let Lambda[37,2]:= 
62.86716 ;
let Lambda[37,3]:= 
62.39505 ;
let Lambda[37,4]:= 
57.92145 ;
let Lambda[37,5]:= 
49.20963 ;
let Lambda[37,6]:= 
52.27093 ;
let Lambda[37,7]:= 
53.68323 ;
let Lambda[37,8]:= 
57.68607 ;
let Lambda[37,9]:= 
68.51767 ;
let Lambda[37,10]:= 
71.10821 ;
let Lambda[37,11]:= 
82.64463 ;
let Lambda[37,12]:= 
83.82288 ;
let Lambda[37,13]:= 
89.70877 ;
let Lambda[37,14]:= 
95.59467 ;
let Lambda[37,15]:= 
105.01398 ;
let Lambda[37,16]:= 
131.14945 ;
let Lambda[37,17]:= 
117.72864 ;
let Lambda[37,18]:= 
105.24936 ;
let Lambda[37,19]:= 
110.89988 ;
let Lambda[37,20]:= 
110.89988 ;
let Lambda[37,21]:= 
119.61170 ;
let Lambda[37,22]:= 
109.25220 ;
let Lambda[37,23]:= 
99.59751 ;
let Lambda[38,5]:= 
94.69282 ;
let Lambda[38,6]:= 
67.78405 ;
let Lambda[38,7]:= 
64.26326 ;
let Lambda[38,8]:= 
63.78068 ;
let Lambda[38,9]:= 
55.58276 ;
let Lambda[38,10]:= 
51.32902 ;
let Lambda[38,11]:= 
59.97439 ;
let Lambda[38,12]:= 
54.31544 ;
let Lambda[38,13]:= 
63.78076 ;
let Lambda[38,14]:= 
68.60989 ;
let Lambda[38,15]:= 
69.72050 ;
let Lambda[38,16]:= 
90.51422 ;
let Lambda[38,17]:= 
96.17632 ;
let Lambda[38,18]:= 
88.89378 ;
let Lambda[38,19]:= 
95.72333 ;
let Lambda[38,20]:= 
115.01362 ;
let Lambda[38,21]:= 
142.26979 ;
let Lambda[38,22]:= 
117.88709 ;
let Lambda[38,23]:= 
116.36924 ;
let Lambda[38,24]:= 
115.67619 ;
let Lambda[38,1]:= 
19.66495 ;
let Lambda[38,2]:= 
21.20974 ;
let Lambda[38,3]:= 
19.37278 ;
let Lambda[38,4]:= 
17.66079 ;
let Lambda[39,6]:= 
14.08324 ;
let Lambda[39,7]:= 
10.98044 ;
let Lambda[39,8]:= 
10.09850 ;
let Lambda[39,9]:= 
10.56152 ;
let Lambda[39,10]:= 
9.40410 ;
let Lambda[39,11]:= 
8.07465 ;
let Lambda[39,12]:= 
8.66726 ;
let Lambda[39,13]:= 
9.27234 ;
let Lambda[39,14]:= 
9.06698 ;
let Lambda[39,15]:= 
12.89970 ;
let Lambda[39,16]:= 
13.51023 ;
let Lambda[39,17]:= 
15.41661 ;
let Lambda[39,18]:= 
14.18858 ;
let Lambda[39,19]:= 
15.64972 ;
let Lambda[39,20]:= 
14.86026 ;
let Lambda[39,21]:= 
17.05004 ;
let Lambda[39,22]:= 
20.84034 ;
let Lambda[39,23]:= 
21.75787 ;
let Lambda[39,24]:= 
17.99721 ;
let Lambda[39,1]:= 
.19154 ;
let Lambda[39,2]:= 
.19154 ;
let Lambda[39,3]:= 
.20659 ;
let Lambda[39,4]:= 
.18870 ;
let Lambda[39,5]:= 
.17202 ;
let Lambda[40,17]:= 
44.85746 ;
let Lambda[40,18]:= 
38.95126 ;
let Lambda[40,19]:= 
40.63143 ;
let Lambda[40,20]:= 
34.03689 ;
let Lambda[40,21]:= 
35.03091 ;
let Lambda[40,22]:= 
27.42772 ;
let Lambda[40,23]:= 
33.47309 ;
let Lambda[40,24]:= 
29.60284 ;
let Lambda[40,1]:= 
28.38970 ;
let Lambda[40,2]:= 
33.72038 ;
let Lambda[40,3]:= 
34.99529 ;
let Lambda[40,4]:= 
40.67284 ;
let Lambda[40,5]:= 
41.25270 ;
let Lambda[40,6]:= 
44.14940 ;
let Lambda[40,7]:= 
47.04610 ;
let Lambda[40,8]:= 
51.68173 ;
let Lambda[40,9]:= 
64.54407 ;
let Lambda[40,10]:= 
57.93914 ;
let Lambda[40,11]:= 
51.79757 ;
let Lambda[40,12]:= 
54.57842 ;
let Lambda[40,13]:= 
54.57842 ;
let Lambda[40,14]:= 
58.86587 ;
let Lambda[40,15]:= 
53.76754 ;
let Lambda[40,16]:= 
49.01606 ;
let Lambda[41,14]:= 
136.74332 ;
let Lambda[41,15]:= 
102.25810 ;
let Lambda[41,16]:= 
89.13467 ;
let Lambda[41,17]:= 
93.12138 ;
let Lambda[41,18]:= 
84.71586 ;
let Lambda[41,19]:= 
76.38053 ;
let Lambda[41,20]:= 
83.47247 ;
let Lambda[41,21]:= 
78.51705 ;
let Lambda[41,22]:= 
86.09346 ;
let Lambda[41,23]:= 
93.05575 ;
let Lambda[41,24]:= 
98.69654 ;
let Lambda[41,1]:= 
120.87596 ;
let Lambda[41,2]:= 
122.59926 ;
let Lambda[41,3]:= 
131.20797 ;
let Lambda[41,4]:= 
139.81667 ;
let Lambda[41,5]:= 
153.59335 ;
let Lambda[41,6]:= 
191.81906 ;
let Lambda[41,7]:= 
172.18980 ;
let Lambda[41,8]:= 
153.93762 ;
let Lambda[41,9]:= 
162.20206 ;
let Lambda[41,10]:= 
162.20206 ;
let Lambda[41,11]:= 
174.94396 ;
let Lambda[41,12]:= 
159.79217 ;
let Lambda[41,13]:= 
145.67122 ;
let Lambda[42,6]:= 
180.91948 ;
let Lambda[42,7]:= 
135.47304 ;
let Lambda[42,8]:= 
133.96995 ;
let Lambda[42,9]:= 
127.64534 ;
let Lambda[42,10]:= 
113.55619 ;
let Lambda[42,11]:= 
110.10903 ;
let Lambda[42,12]:= 
111.38940 ;
let Lambda[42,13]:= 
123.55092 ;
let Lambda[42,14]:= 
115.55330 ;
let Lambda[42,15]:= 
150.39153 ;
let Lambda[42,16]:= 
140.92443 ;
let Lambda[42,17]:= 
186.68269 ;
let Lambda[42,18]:= 
192.91672 ;
let Lambda[42,19]:= 
202.63961 ;
let Lambda[42,20]:= 
217.97216 ;
let Lambda[42,21]:= 
228.26054 ;
let Lambda[42,22]:= 
287.86393 ;
let Lambda[42,23]:= 
235.82701 ;
let Lambda[42,24]:= 
235.50077 ;
let Lambda[42,1]:= 
25.99604 ;
let Lambda[42,2]:= 
25.99604 ;
let Lambda[42,3]:= 
28.03818 ;
let Lambda[42,4]:= 
25.60981 ;
let Lambda[42,5]:= 
23.34665 ;
let Lambda[43,23]:= 
150.30175 ;
let Lambda[43,24]:= 
112.00371 ;
let Lambda[43,1]:= 
71.05201 ;
let Lambda[43,2]:= 
70.51845 ;
let Lambda[43,3]:= 
65.46241 ;
let Lambda[43,4]:= 
55.61637 ;
let Lambda[43,5]:= 
59.07624 ;
let Lambda[43,6]:= 
60.67241 ;
let Lambda[43,7]:= 
65.19638 ;
let Lambda[43,8]:= 
77.43819 ;
let Lambda[43,9]:= 
80.36600 ;
let Lambda[43,10]:= 
93.40437 ;
let Lambda[43,11]:= 
94.73602 ;
let Lambda[43,12]:= 
101.38822 ;
let Lambda[43,13]:= 
108.04042 ;
let Lambda[43,14]:= 
118.68605 ;
let Lambda[43,15]:= 
148.22418 ;
let Lambda[43,16]:= 
133.05607 ;
let Lambda[43,17]:= 
118.95208 ;
let Lambda[43,18]:= 
125.33826 ;
let Lambda[43,19]:= 
125.33826 ;
let Lambda[43,20]:= 
135.18429 ;
let Lambda[43,21]:= 
123.47606 ;
let Lambda[43,22]:= 
112.56440 ;
let Lambda[44,24]:= 
98.29046 ;
let Lambda[44,1]:= 
42.82743 ;
let Lambda[44,2]:= 
38.11703 ;
let Lambda[44,3]:= 
37.83079 ;
let Lambda[44,4]:= 
35.11840 ;
let Lambda[44,5]:= 
29.83632 ;
let Lambda[44,6]:= 
31.69243 ;
let Lambda[44,7]:= 
32.54872 ;
let Lambda[44,8]:= 
34.97568 ;
let Lambda[44,9]:= 
41.54300 ;
let Lambda[44,10]:= 
43.11367 ;
let Lambda[44,11]:= 
50.10832 ;
let Lambda[44,12]:= 
50.82271 ;
let Lambda[44,13]:= 
54.39139 ;
let Lambda[44,14]:= 
57.96007 ;
let Lambda[44,15]:= 
63.67110 ;
let Lambda[44,16]:= 
79.51732 ;
let Lambda[44,17]:= 
71.38014 ;
let Lambda[44,18]:= 
63.81382 ;
let Lambda[44,19]:= 
67.23978 ;
let Lambda[44,20]:= 
67.23978 ;
let Lambda[44,21]:= 
72.52185 ;
let Lambda[44,22]:= 
66.24078 ;
let Lambda[44,23]:= 
60.38704 ;
let Lambda[45,17]:= 
129.35946 ;
let Lambda[45,18]:= 
111.83946 ;
let Lambda[45,19]:= 
85.58470 ;
let Lambda[45,20]:= 
92.32826 ;
let Lambda[45,21]:= 
94.27936 ;
let Lambda[45,22]:= 
80.09903 ;
let Lambda[45,23]:= 
84.30848 ;
let Lambda[45,24]:= 
82.61454 ;
let Lambda[45,1]:= 
65.72735 ;
let Lambda[45,2]:= 
78.06885 ;
let Lambda[45,3]:= 
81.02051 ;
let Lambda[45,4]:= 
94.16507 ;
let Lambda[45,5]:= 
95.50756 ;
let Lambda[45,6]:= 
102.21394 ;
let Lambda[45,7]:= 
108.92031 ;
let Lambda[45,8]:= 
119.65264 ;
let Lambda[45,9]:= 
149.43133 ;
let Lambda[45,10]:= 
134.13970 ;
let Lambda[45,11]:= 
119.92084 ;
let Lambda[45,12]:= 
126.35902 ;
let Lambda[45,13]:= 
126.35902 ;
let Lambda[45,14]:= 
136.28525 ;
let Lambda[45,15]:= 
124.48167 ;
let Lambda[45,16]:= 
113.48113 ;
let Lambda[46,5]:= 
92.25102 ;
let Lambda[46,6]:= 
79.15269 ;
let Lambda[46,7]:= 
71.89955 ;
let Lambda[46,8]:= 
79.28847 ;
let Lambda[46,9]:= 
60.22116 ;
let Lambda[46,10]:= 
51.16344 ;
let Lambda[46,11]:= 
62.80017 ;
let Lambda[46,12]:= 
62.63646 ;
let Lambda[46,13]:= 
59.97643 ;
let Lambda[46,14]:= 
84.69418 ;
let Lambda[46,15]:= 
89.53924 ;
let Lambda[46,16]:= 
90.69960 ;
let Lambda[46,17]:= 
101.67614 ;
let Lambda[46,18]:= 
108.81565 ;
let Lambda[46,19]:= 
115.95518 ;
let Lambda[46,20]:= 
121.31494 ;
let Lambda[46,21]:= 
156.05254 ;
let Lambda[46,22]:= 
141.44339 ;
let Lambda[46,23]:= 
121.58686 ;
let Lambda[46,24]:= 
120.42762 ;
let Lambda[46,1]:= 
28.18518 ;
let Lambda[46,2]:= 
30.39929 ;
let Lambda[46,3]:= 
27.76643 ;
let Lambda[46,4]:= 
25.31269 ;
let Lambda[47,23]:= 
192.20141 ;
let Lambda[47,24]:= 
145.36019 ;
let Lambda[47,1]:= 
87.55523 ;
let Lambda[47,2]:= 
86.89774 ;
let Lambda[47,3]:= 
80.66734 ;
let Lambda[47,4]:= 
68.53436 ;
let Lambda[47,5]:= 
72.79785 ;
let Lambda[47,6]:= 
74.76476 ;
let Lambda[47,7]:= 
80.33952 ;
let Lambda[47,8]:= 
95.42472 ;
let Lambda[47,9]:= 
99.03257 ;
let Lambda[47,10]:= 
115.09936 ;
let Lambda[47,11]:= 
116.74031 ;
let Lambda[47,12]:= 
124.93762 ;
let Lambda[47,13]:= 
133.13492 ;
let Lambda[47,14]:= 
146.25321 ;
let Lambda[47,15]:= 
182.65214 ;
let Lambda[47,16]:= 
163.96095 ;
let Lambda[47,17]:= 
146.58103 ;
let Lambda[47,18]:= 
154.45051 ;
let Lambda[47,19]:= 
154.45051 ;
let Lambda[47,20]:= 
166.58349 ;
let Lambda[47,21]:= 
152.15579 ;
let Lambda[47,22]:= 
138.70968 ;
let Lambda[48,16]:= 
46.57333 ;
let Lambda[48,17]:= 
39.52801 ;
let Lambda[48,18]:= 
31.69728 ;
let Lambda[48,19]:= 
33.87919 ;
let Lambda[48,20]:= 
34.33839 ;
let Lambda[48,21]:= 
26.17448 ;
let Lambda[48,22]:= 
31.85736 ;
let Lambda[48,23]:= 
28.55399 ;
let Lambda[48,24]:= 
30.36347 ;
let Lambda[48,1]:= 
34.92587 ;
let Lambda[48,2]:= 
36.24636 ;
let Lambda[48,3]:= 
42.12688 ;
let Lambda[48,4]:= 
42.72747 ;
let Lambda[48,5]:= 
45.72772 ;
let Lambda[48,6]:= 
48.72797 ;
let Lambda[48,7]:= 
53.52933 ;
let Lambda[48,8]:= 
66.85150 ;
let Lambda[48,9]:= 
60.01044 ;
let Lambda[48,10]:= 
53.64931 ;
let Lambda[48,11]:= 
56.52958 ;
let Lambda[48,12]:= 
56.52958 ;
let Lambda[48,13]:= 
60.97030 ;
let Lambda[48,14]:= 
55.68970 ;
let Lambda[48,15]:= 
50.76836 ;
let Lambda[49,6]:= 
208.56492 ;
let Lambda[49,7]:= 
167.88251 ;
let Lambda[49,8]:= 
170.76326 ;
let Lambda[49,9]:= 
179.25866 ;
let Lambda[49,10]:= 
152.79111 ;
let Lambda[49,11]:= 
137.52167 ;
let Lambda[49,12]:= 
147.44204 ;
let Lambda[49,13]:= 
131.79647 ;
let Lambda[49,14]:= 
150.66356 ;
let Lambda[49,15]:= 
170.00570 ;
let Lambda[49,16]:= 
170.86176 ;
let Lambda[49,17]:= 
218.00842 ;
let Lambda[49,18]:= 
201.41307 ;
let Lambda[49,19]:= 
220.24196 ;
let Lambda[49,20]:= 
227.20211 ;
let Lambda[49,21]:= 
298.95849 ;
let Lambda[49,22]:= 
352.81007 ;
let Lambda[49,23]:= 
276.73362 ;
let Lambda[49,24]:= 
302.37748 ;
let Lambda[49,1]:= 
28.96465 ;
let Lambda[49,2]:= 
28.96465 ;
let Lambda[49,3]:= 
31.23999 ;
let Lambda[49,4]:= 
28.53431 ;
let Lambda[49,5]:= 
26.01272 ;
let Lambda[50,5]:= 
192.74822 ;
let Lambda[50,6]:= 
172.65022 ;
let Lambda[50,7]:= 
155.24531 ;
let Lambda[50,8]:= 
143.07382 ;
let Lambda[50,9]:= 
160.54646 ;
let Lambda[50,10]:= 
135.15907 ;
let Lambda[50,11]:= 
138.29873 ;
let Lambda[50,12]:= 
139.32995 ;
let Lambda[50,13]:= 
146.81179 ;
let Lambda[50,14]:= 
181.28443 ;
let Lambda[50,15]:= 
180.97132 ;
let Lambda[50,16]:= 
202.00167 ;
let Lambda[50,17]:= 
202.76939 ;
let Lambda[50,18]:= 
219.26800 ;
let Lambda[50,19]:= 
248.10728 ;
let Lambda[50,20]:= 
254.03113 ;
let Lambda[50,21]:= 
333.77703 ;
let Lambda[50,22]:= 
269.95546 ;
let Lambda[50,23]:= 
291.72977 ;
let Lambda[50,24]:= 
251.50242 ;
let Lambda[50,1]:= 
41.91707 ;
let Lambda[50,2]:= 
45.20989 ;
let Lambda[50,3]:= 
41.29429 ;
let Lambda[50,4]:= 
37.64509 ;
let Lambda[51,16]:= 
147.22954 ;
let Lambda[51,17]:= 
125.03659 ;
let Lambda[51,18]:= 
127.68416 ;
let Lambda[51,19]:= 
109.28605 ;
let Lambda[51,20]:= 
113.32232 ;
let Lambda[51,21]:= 
94.44393 ;
let Lambda[51,22]:= 
106.16307 ;
let Lambda[51,23]:= 
100.02888 ;
let Lambda[51,24]:= 
109.63717 ;
let Lambda[51,1]:= 
121.28663 ;
let Lambda[51,2]:= 
125.87228 ;
let Lambda[51,3]:= 
146.29348 ;
let Lambda[51,4]:= 
148.37916 ;
let Lambda[51,5]:= 
158.79808 ;
let Lambda[51,6]:= 
169.21701 ;
let Lambda[51,7]:= 
185.89061 ;
let Lambda[51,8]:= 
232.15434 ;
let Lambda[51,9]:= 
208.39748 ;
let Lambda[51,10]:= 
186.30727 ;
let Lambda[51,11]:= 
196.30953 ;
let Lambda[51,12]:= 
196.30953 ;
let Lambda[51,13]:= 
211.73078 ;
let Lambda[51,14]:= 
193.39290 ;
let Lambda[51,15]:= 
176.30264 ;
let Lambda[52,17]:= 
14.62251 ;
let Lambda[52,18]:= 
12.78411 ;
let Lambda[52,19]:= 
11.93037 ;
let Lambda[52,20]:= 
12.06005 ;
let Lambda[52,21]:= 
11.09359 ;
let Lambda[52,22]:= 
7.95507 ;
let Lambda[52,23]:= 
8.26626 ;
let Lambda[52,24]:= 
9.52722 ;
let Lambda[52,1]:= 
7.90627 ;
let Lambda[52,2]:= 
9.39082 ;
let Lambda[52,3]:= 
9.74587 ;
let Lambda[52,4]:= 
11.32701 ;
let Lambda[52,5]:= 
11.48851 ;
let Lambda[52,6]:= 
12.29521 ;
let Lambda[52,7]:= 
13.10191 ;
let Lambda[52,8]:= 
14.39289 ;
let Lambda[52,9]:= 
17.97494 ;
let Lambda[52,10]:= 
16.13553 ;
let Lambda[52,11]:= 
14.42515 ;
let Lambda[52,12]:= 
15.19960 ;
let Lambda[52,13]:= 
15.19960 ;
let Lambda[52,14]:= 
16.39361 ;
let Lambda[52,15]:= 
14.97377 ;
let Lambda[52,16]:= 
13.65053 ;
let Lambda[53,17]:= 
174.91270 ;
let Lambda[53,18]:= 
143.95264 ;
let Lambda[53,19]:= 
124.07403 ;
let Lambda[53,20]:= 
147.23535 ;
let Lambda[53,21]:= 
127.98112 ;
let Lambda[53,22]:= 
96.06401 ;
let Lambda[53,23]:= 
106.52539 ;
let Lambda[53,24]:= 
115.16166 ;
let Lambda[53,1]:= 
97.76137 ;
let Lambda[53,2]:= 
116.11783 ;
let Lambda[53,3]:= 
120.50806 ;
let Lambda[53,4]:= 
140.05898 ;
let Lambda[53,5]:= 
142.05577 ;
let Lambda[53,6]:= 
152.03068 ;
let Lambda[53,7]:= 
162.00560 ;
let Lambda[53,8]:= 
177.96862 ;
let Lambda[53,9]:= 
222.26076 ;
let Lambda[53,10]:= 
199.51634 ;
let Lambda[53,11]:= 
178.36753 ;
let Lambda[53,12]:= 
187.94353 ;
let Lambda[53,13]:= 
187.94353 ;
